pilot_id,mission_id,segment_id,experience_group,years_experience,mission_type,difficulty_tier,difficulty_rank,target_count,required_engagements,visibility,secondary_cognitive_task,threat_density,friendly_aircraft_count,information_update_rate_per_min,display_complexity,flight_phase,window_duration_s,D_task_z,D_perceptual_z,D_cognitive_z,D_tactical_z,D_temporal_z,latent_workload,engagement_time_s,hit_rate,target_disengagement_time_s,altitude_error_ft,tracking_error_deg,navigation_error_nm,mission_completion,HR_bpm,SDNN_ms,RMSSD_ms,LF_HF_ratio,EEG_theta_rel_power,EEG_alpha_rel_power,EEG_delta_rel_power,fixation_rate_per_min,fixation_duration_ms,blink_rate_bpm,pupil_diameter_mm,nasa_tlx_subjective_proxy,workload_source,generator_version,parameter_seed,workload_class_3lvl,perceptual_cognitive_condition,confidence,validation_flag
P141,M004240,M004240_S03,intermediate,5.8,ATG,medium,2,5,3,low,0,4,3,5.23,2,climb,47.5,-1.05,-0.719,-1.167,0.348,-1.123,-0.667,7.18,0.931,2.81,49.9,0.82,0.6,1,66.4,44.8,13.6,1.34,0.2211,0.4078,0.1923,152.1,278.7,16.8,4.05,33.7,scenario_derived,v1.0,42,low,LV_NoTask,0.99,True
P141,M004240,M004240_S04,intermediate,5.8,ATG,medium,2,5,3,low,0,4,3,5.23,2,cruise,52.2,-1.14,-0.875,-1.222,0.348,-1.18,-0.9368,6.37,0.925,3.07,28.8,1.48,0.11,1,69.6,37.1,15.4,1.87,0.2303,0.4428,0.1858,146.0,272.2,18.3,3.97,30.2,scenario_derived,v1.0,42,low,LV_NoTask,0.99,True
P141,M004240,M004240_S05,intermediate,5.8,ATG,medium,2,5,3,low,0,4,3,5.23,2,attack_task,6.6,0.3,1.625,-0.333,0.348,4.769,1.2265,8.94,0.703,4.72,75.5,2.64,1.64,0,75.8,30.7,9.6,2.75,0.2947,0.4072,0.183,177.6,234.2,8.2,4.48,61.6,scenario_derived,v1.0,42,high,LV_NoTask,0.988,True
P141,M004240,M004240_S06,intermediate,5.8,ATG,medium,2,5,3,low,0,4,3,5.23,2,attack_task,9.9,0.3,1.625,-0.333,0.348,2.698,0.9317,10.7,0.726,4.35,55.8,3.12,1.1,0,78.8,27.4,9.7,2.29,0.2618,0.4173,0.2045,173.3,274.8,15.4,4.12,69.3,scenario_derived,v1.0,42,high,LV_NoTask,0.99,True
P141,M004240,M004240_S07,intermediate,5.8,ATG,medium,2,5,3,low,0,4,3,5.23,2,attack_task,12.3,0.3,1.625,-0.333,0.348,1.914,0.9928,10.74,0.851,3.25,71.8,2.55,1.55,0,70.0,28.6,6.3,2.49,0.2834,0.4018,0.1943,183.9,274.3,14.5,4.24,70.7,scenario_derived,v1.0,42,high,LV_NoTask,0.99,True
P141,M004240,M004240_S08,intermediate,5.8,ATG,medium,2,5,3,low,0,4,3,5.23,2,attack_task,21.2,0.3,1.625,-0.333,0.348,0.55,0.1251,8.09,0.878,2.62,40.1,1.17,0.64,1,70.0,37.8,15.4,1.49,0.226,0.4176,0.192,160.9,287.9,15.3,4.07,56.6,scenario_derived,v1.0,42,medium,LV_NoTask,0.99,True
P141,M004240,M004240_S09,intermediate,5.8,ATG,medium,2,5,3,low,0,4,3,5.23,2,landing_rest,47.0,-0.96,-0.562,-1.111,0.348,-1.078,-0.508,6.72,0.948,2.25,36.3,1.24,0.52,1,66.6,37.2,17.6,1.83,0.2176,0.4379,0.1913,160.0,286.8,20.1,3.92,42.8,scenario_derived,v1.0,42,low,LV_NoTask,0.99,True
P141,M004241,M004241_S01,intermediate,5.8,ATA,medium,2,5,3,normal,0,2,2,8.38,4,baseline_rest,50.2,-1.41,-1.437,-1.389,0.938,-1.293,-1.015,2.38,0.852,3.15,66.9,1.03,0.28,1,67.2,34.3,8.9,1.63,0.2275,0.3937,0.1799,150.1,279.7,16.2,3.99,29.9,scenario_derived,v1.0,42,low,NV_NoTask,0.99,True
P141,M004241,M004241_S02,intermediate,5.8,ATA,medium,2,5,3,normal,0,2,2,8.38,4,takeoff,41.8,-0.87,-1.062,-1.056,0.938,-0.998,-0.1719,5.14,0.83,2.74,16.0,1.04,0.04,0,67.5,38.0,14.2,1.75,0.2244,0.4634,0.203,159.3,265.4,17.2,3.88,48.4,scenario_derived,v1.0,42,medium,NV_NoTask,0.99,True
P141,M004241,M004241_S03,intermediate,5.8,ATA,medium,2,5,3,normal,0,2,2,8.38,4,climb,40.6,-1.05,-1.187,-1.167,0.938,-1.087,-0.4243,4.98,0.961,3.35,42.0,0.9,0.16,1,68.8,45.1,18.9,1.82,0.2215,0.456,0.1824,160.5,295.1,15.7,3.74,40.4,scenario_derived,v1.0,42,medium,NV_NoTask,0.99,True
P141,M004241,M004241_S04,intermediate,5.8,ATA,medium,2,5,3,normal,0,2,2,8.38,4,cruise,44.2,-1.14,-1.25,-1.222,0.938,-1.152,-0.6674,4.61,0.925,3.2,38.1,0.74,0.62,1,61.6,40.4,14.4,1.48,0.2272,0.4357,0.2019,157.6,278.8,14.0,3.88,37.1,scenario_derived,v1.0,42,low,NV_NoTask,0.99,True
P141,M004241,M004241_S05,intermediate,5.8,ATA,medium,2,5,3,normal,0,2,2,8.38,4,attack_task,6.0,0.3,-0.25,-0.333,0.938,5.333,0.732,8.03,0.713,3.94,85.1,1.92,1.15,0,73.8,22.1,9.0,2.26,0.2649,0.3937,0.1827,154.3,267.4,9.8,3.97,70.5,scenario_derived,v1.0,42,high,NV_NoTask,0.99,True
P141,M004241,M004241_S06,intermediate,5.8,ATA,medium,2,5,3,normal,0,2,2,8.38,4,attack_task,15.8,0.3,-0.25,-0.333,0.938,1.205,0.2423,6.0,0.843,3.35,44.5,1.0,0.66,0,66.7,36.5,9.5,1.78,0.2354,0.4485,0.2007,157.8,276.6,13.6,3.91,60.1,scenario_derived,v1.0,42,medium,NV_NoTask,0.99,True
P141,M004241,M004241_S07,intermediate,5.8,ATA,medium,2,5,3,normal,0,2,2,8.38,4,attack_task,15.1,0.3,-0.25,-0.333,0.938,1.314,0.1516,5.25,0.872,3.66,51.1,1.5,0.21,0,70.0,28.4,13.6,1.53,0.254,0.4225,0.2013,157.4,279.7,14.6,4.04,42.7,scenario_derived,v1.0,42,medium,NV_NoTask,0.99,True
P141,M004241,M004241_S08,intermediate,5.8,ATA,medium,2,5,3,normal,0,2,2,8.38,4,attack_task,16.5,0.3,-0.25,-0.333,0.938,1.087,0.6262,6.8,0.876,3.93,71.6,1.6,0.93,1,72.9,35.3,11.6,2.08,0.265,0.4152,0.1869,171.8,250.5,14.8,4.21,51.3,scenario_derived,v1.0,42,high,NV_NoTask,0.99,True
P141,M004241,M004241_S09,intermediate,5.8,ATA,medium,2,5,3,normal,0,2,2,8.38,4,attack_task,18.0,0.3,-0.25,-0.333,0.938,0.886,0.4372,6.69,0.858,3.36,47.7,2.16,1.34,0,72.9,32.1,11.9,2.2,0.2357,0.4276,0.2007,171.0,237.6,13.7,4.03,68.9,scenario_derived,v1.0,42,high,NV_NoTask,0.99,True
P141,M004241,M004241_S10,intermediate,5.8,ATA,medium,2,5,3,normal,0,2,2,8.38,4,landing_rest,50.8,-0.96,-1.125,-1.111,0.938,-1.097,-0.3114,4.24,0.866,2.83,45.4,0.98,0.37,1,67.3,42.2,16.9,1.53,0.2201,0.4307,0.1988,136.6,298.4,17.8,3.95,57.3,scenario_derived,v1.0,42,medium,NV_NoTask,0.99,True
P141,M004242,M004242_S01,intermediate,5.8,ATA,low,1,4,1,normal,1,7,1,7.25,3,baseline_rest,48.0,-1.452,-1.437,-1.278,1.075,-1.292,-0.9876,4.47,0.811,2.94,29.2,1.58,0.52,1,68.9,41.3,18.6,1.53,0.2318,0.4417,0.2013,147.1,262.1,19.6,3.84,33.0,scenario_derived,v1.0,42,low,NV_CogTask,0.99,True
P141,M004242,M004242_S02,intermediate,5.8,ATA,low,1,4,1,normal,1,7,1,7.25,3,takeoff,42.3,-1.167,-1.062,-0.278,1.075,-1.002,-0.3112,5.27,0.878,3.44,19.2,0.85,0.12,1,69.2,41.2,11.0,1.82,0.2329,0.4645,0.1961,148.4,277.7,18.9,3.72,45.3,scenario_derived,v1.0,42,medium,NV_CogTask,0.99,True
P141,M004242,M004242_S03,intermediate,5.8,ATA,low,1,4,1,normal,1,7,1,7.25,3,climb,42.5,-1.262,-1.187,-0.611,1.075,-1.098,-0.2115,4.43,0.872,2.61,1.2,0.85,0.48,1,70.0,38.4,13.6,1.61,0.2115,0.4468,0.2059,140.3,277.7,17.5,3.78,40.1,scenario_derived,v1.0,42,medium,NV_CogTask,0.99,True
P141,M004242,M004242_S04,intermediate,5.8,ATA,low,1,4,1,normal,1,7,1,7.25,3,cruise,44.8,-1.31,-1.25,-0.778,1.075,-1.155,-0.8276,3.9,0.834,2.36,33.0,0.87,0.31,1,67.0,38.8,12.3,1.4,0.2382,0.4452,0.1993,159.4,252.3,19.6,3.81,34.0,scenario_derived,v1.0,42,low,NV_CogTask,0.99,True
P141,M004242,M004242_S05,intermediate,5.8,ATA,low,1,4,1,normal,1,7,1,7.25,3,attack_task,15.6,-0.55,-0.25,1.889,1.075,1.227,0.5417,6.93,0.809,3.51,57.4,2.03,0.82,0,77.6,36.5,12.3,2.08,0.2368,0.4199,0.1858,167.4,238.0,14.5,4.01,48.9,scenario_derived,v1.0,42,high,NV_CogTask,0.99,True
P141,M004242,M004242_S06,intermediate,5.8,ATA,low,1,4,1,normal,1,7,1,7.25,3,attack_task,14.6,-0.55,-0.25,1.889,1.075,1.399,0.8376,7.16,0.831,3.72,78.9,2.07,1.35,0,73.7,27.5,4.3,2.34,0.2678,0.4118,0.195,167.1,257.2,14.7,4.34,66.2,scenario_derived,v1.0,42,high,NV_CogTask,0.99,True
P141,M004242,M004242_S07,intermediate,5.8,ATA,low,1,4,1,normal,1,7,1,7.25,3,attack_task,17.0,-0.55,-0.25,1.889,1.075,1.019,1.0185,7.9,0.843,3.34,81.5,2.6,1.06,0,73.4,26.6,6.0,2.38,0.2878,0.3911,0.182,164.1,271.6,14.8,4.09,70.4,scenario_derived,v1.0,42,high,NV_CogTask,0.99,True
P141,M004242,M004242_S08,intermediate,5.8,ATA,low,1,4,1,normal,1,7,1,7.25,3,attack_task,13.0,-0.55,-0.25,1.889,1.075,1.751,0.77,6.47,0.828,3.77,58.3,2.15,1.29,0,68.1,37.6,6.9,2.46,0.2542,0.3943,0.2019,167.6,258.4,15.5,3.99,65.4,scenario_derived,v1.0,42,high,NV_CogTask,0.99,True
P141,M004242,M004242_S09,intermediate,5.8,ATA,low,1,4,1,normal,1,7,1,7.25,3,landing_rest,46.0,-1.215,-1.125,-0.444,1.075,-1.073,-0.2749,5.45,0.887,3.44,50.7,1.61,0.43,0,68.4,26.5,17.1,1.57,0.2394,0.4045,0.1974,146.1,304.5,15.9,3.95,41.7,scenario_derived,v1.0,42,medium,NV_CogTask,0.99,True
P141,M004243,M004243_S01,intermediate,5.8,ATA,low,1,2,1,low,0,4,2,7.37,5,baseline_rest,40.3,-1.468,-1.344,-1.389,1.387,-1.284,-1.1539,3.38,0.873,3.28,30.3,0.8,0.14,1,70.4,35.8,12.3,1.7,0.2355,0.4402,0.1888,148.9,289.6,16.7,4.2,20.9,scenario_derived,v1.0,42,low,LV_NoTask,0.988,True
P141,M004243,M004243_S02,intermediate,5.8,ATA,low,1,2,1,low,0,4,2,7.37,5,takeoff,47.6,-1.272,-0.406,-1.056,1.387,-1.039,-0.545,4.35,0.814,2.93,0.0,0.85,0.43,1,69.9,46.4,10.4,1.43,0.2038,0.425,0.1852,156.0,287.6,16.5,3.88,51.0,scenario_derived,v1.0,42,low,LV_NoTask,0.99,True
P141,M004243,M004243_S03,intermediate,5.8,ATA,low,1,2,1,low,0,4,2,7.37,5,climb,43.3,-1.337,-0.719,-1.167,1.387,-1.102,-0.4674,4.95,0.86,3.2,10.7,0.78,0.44,0,67.4,37.8,12.1,1.43,0.2087,0.4264,0.1847,159.8,261.2,12.6,3.96,53.4,scenario_derived,v1.0,42,medium,LV_NoTask,0.99,True
P141,M004243,M004243_S04,intermediate,5.8,ATA,low,1,2,1,low,0,4,2,7.37,5,cruise,44.9,-1.37,-0.875,-1.222,1.387,-1.155,-0.4398,5.89,0.802,3.36,24.2,0.83,0.52,1,64.5,28.3,18.3,1.88,0.2084,0.4189,0.1892,148.5,257.7,17.0,4.09,44.8,scenario_derived,v1.0,42,medium,LV_NoTask,0.99,True
P141,M004243,M004243_S05,intermediate,5.8,ATA,low,1,2,1,low,0,4,2,7.37,5,attack_task,11.9,-0.85,1.625,-0.333,1.387,2.034,0.5055,5.94,0.878,2.84,54.0,1.71,1.08,0,67.4,30.1,10.9,2.23,0.2497,0.4078,0.1958,162.2,274.1,13.3,4.05,64.1,scenario_derived,v1.0,42,high,LV_NoTask,0.99,True
P141,M004243,M004243_S06,intermediate,5.8,ATA,low,1,2,1,low,0,4,2,7.37,5,attack_task,7.2,-0.85,1.625,-0.333,1.387,4.251,1.4241,6.97,0.755,5.19,73.3,3.18,1.88,1,80.7,28.0,4.8,2.65,0.2921,0.3861,0.2101,176.4,256.7,11.7,4.31,80.1,scenario_derived,v1.0,42,high,LV_NoTask,0.986,True
P141,M004243,M004243_S07,intermediate,5.8,ATA,low,1,2,1,low,0,4,2,7.37,5,attack_task,16.4,-0.85,1.625,-0.333,1.387,1.104,0.2826,7.39,0.873,3.21,41.2,1.1,0.51,0,71.2,36.3,11.8,1.68,0.2382,0.413,0.2024,167.2,269.2,18.4,3.95,55.7,scenario_derived,v1.0,42,medium,LV_NoTask,0.99,True
P141,M004243,M004243_S08,intermediate,5.8,ATA,low,1,2,1,low,0,4,2,7.37,5,attack_task,14.8,-0.85,1.625,-0.333,1.387,1.363,0.6299,6.46,0.926,3.85,47.6,2.34,0.61,0,71.8,35.1,10.4,2.11,0.2502,0.4191,0.2061,150.8,270.6,19.3,4.09,57.3,scenario_derived,v1.0,42,high,LV_NoTask,0.99,True
P141,M004243,M004243_S09,intermediate,5.8,ATA,low,1,2,1,low,0,4,2,7.37,5,attack_task,11.0,-0.85,1.625,-0.333,1.387,2.29,0.7334,6.75,0.783,3.52,60.8,2.12,1.08,1,74.6,39.3,9.7,2.17,0.286,0.4085,0.2006,158.5,278.0,13.0,4.23,68.5,scenario_derived,v1.0,42,high,LV_NoTask,0.99,True
P141,M004243,M004243_S10,intermediate,5.8,ATA,low,1,2,1,low,0,4,2,7.37,5,attack_task,12.0,-0.85,1.625,-0.333,1.387,2.001,0.2793,5.62,0.873,3.28,40.1,1.48,0.59,0,67.2,33.9,14.2,1.54,0.2319,0.396,0.2057,165.2,260.2,17.0,4.04,58.4,scenario_derived,v1.0,42,medium,LV_NoTask,0.99,True
P141,M004243,M004243_S11,intermediate,5.8,ATA,low,1,2,1,low,0,4,2,7.37,5,landing_rest,49.2,-1.305,-0.562,-1.111,1.387,-1.089,-0.5729,5.07,0.869,3.32,29.1,0.99,0.41,1,67.0,43.1,12.2,1.57,0.2351,0.4446,0.1887,150.5,267.1,16.9,3.98,35.0,scenario_derived,v1.0,42,low,LV_NoTask,0.99,True
P141,M004244,M004244_S01,intermediate,5.8,ATA,medium,2,7,2,normal,0,5,6,4.46,5,baseline_rest,47.3,-1.413,-1.437,-1.389,1.521,-1.291,-0.9712,3.81,0.849,3.27,0.3,1.29,0.41,1,62.6,39.2,17.9,1.63,0.2047,0.4359,0.1926,143.8,272.5,16.0,3.89,23.4,scenario_derived,v1.0,42,low,NV_NoTask,0.99,True
P141,M004244,M004244_S02,intermediate,5.8,ATA,medium,2,7,2,normal,0,5,6,4.46,5,takeoff,42.0,-0.888,-1.062,-1.056,1.521,-1.0,-0.0448,3.85,0.888,3.22,35.9,1.37,0.58,0,71.5,31.9,16.7,1.56,0.2317,0.4299,0.1794,148.0,295.3,18.9,4.08,48.0,scenario_derived,v1.0,42,medium,NV_NoTask,0.99,True
P141,M004244,M004244_S03,intermediate,5.8,ATA,medium,2,7,2,normal,0,5,6,4.46,5,climb,48.9,-1.062,-1.187,-1.167,1.521,-1.129,-0.7743,3.95,0.82,2.99,39.9,0.57,0.23,1,65.8,41.5,13.5,1.65,0.215,0.4184,0.189,146.3,278.0,14.2,3.93,35.3,scenario_derived,v1.0,42,low,NV_NoTask,0.99,True
P141,M004244,M004244_S04,intermediate,5.8,ATA,medium,2,7,2,normal,0,5,6,4.46,5,cruise,39.4,-1.15,-1.25,-1.222,1.521,-1.13,-0.3083,6.05,0.951,2.52,33.1,0.59,0.36,1,65.7,40.1,13.2,1.53,0.2318,0.4629,0.1839,133.1,275.6,16.2,4.05,52.7,scenario_derived,v1.0,42,medium,NV_NoTask,0.99,True
P141,M004244,M004244_S05,intermediate,5.8,ATA,medium,2,7,2,normal,0,5,6,4.46,5,attack_task,8.3,0.25,-0.25,-0.333,1.521,3.511,0.1632,6.73,0.889,2.93,59.9,1.4,0.45,0,68.2,36.5,11.7,1.97,0.2549,0.4507,0.1958,155.7,294.9,15.6,4.06,44.4,scenario_derived,v1.0,42,medium,NV_NoTask,0.99,True
P141,M004244,M004244_S06,intermediate,5.8,ATA,medium,2,7,2,normal,0,5,6,4.46,5,attack_task,14.6,0.25,-0.25,-0.333,1.521,1.4,0.4741,5.87,0.913,3.11,32.5,1.8,0.32,0,68.2,30.7,11.7,2.01,0.2477,0.4193,0.197,148.3,258.6,17.4,4.01,63.5,scenario_derived,v1.0,42,high,NV_NoTask,0.99,True
P141,M004244,M004244_S07,intermediate,5.8,ATA,medium,2,7,2,normal,0,5,6,4.46,5,attack_task,13.3,0.25,-0.25,-0.333,1.521,1.664,0.2156,6.54,0.888,3.39,41.5,1.17,0.54,0,70.1,32.9,13.0,1.76,0.2326,0.4287,0.2077,148.6,312.0,14.3,3.9,47.1,scenario_derived,v1.0,42,medium,NV_NoTask,0.99,True
P141,M004244,M004244_S08,intermediate,5.8,ATA,medium,2,7,2,normal,0,5,6,4.46,5,attack_task,18.4,0.25,-0.25,-0.333,1.521,0.843,0.4004,7.13,0.802,4.02,38.9,1.39,0.81,1,64.9,35.3,11.0,1.93,0.2365,0.3951,0.186,163.1,266.4,13.2,3.96,61.1,scenario_derived,v1.0,42,medium,NV_NoTask,0.99,True
P141,M004244,M004244_S09,intermediate,5.8,ATA,medium,2,7,2,normal,0,5,6,4.46,5,attack_task,19.4,0.25,-0.25,-0.333,1.521,0.731,0.287,5.95,0.937,3.35,50.8,0.98,0.85,0,70.4,32.9,10.7,1.62,0.2381,0.4251,0.2006,161.8,276.5,14.4,4.09,57.4,scenario_derived,v1.0,42,medium,NV_NoTask,0.99,True
P141,M004244,M004244_S10,intermediate,5.8,ATA,medium,2,7,2,normal,0,5,6,4.46,5,landing_rest,48.5,-0.975,-1.125,-1.111,1.521,-1.086,0.1217,5.85,0.819,3.5,53.6,0.19,0.4,0,67.9,35.3,7.2,1.48,0.2398,0.4346,0.1928,164.7,271.6,19.4,4.07,54.2,scenario_derived,v1.0,42,medium,NV_NoTask,0.99,True
P141,M004245,M004245_S01,intermediate,5.8,ATG,medium,2,6,2,normal,1,1,2,4.03,4,baseline_rest,42.1,-1.42,-1.437,-1.278,0.378,-1.286,-1.072,6.27,0.914,3.48,47.9,1.06,0.1,0,67.5,43.2,14.2,1.48,0.2272,0.4443,0.186,149.7,286.5,19.4,4.01,30.9,scenario_derived,v1.0,42,low,NV_CogTask,0.989,True
P141,M004245,M004245_S02,intermediate,5.8,ATG,medium,2,6,2,normal,1,1,2,4.03,4,takeoff,39.2,-0.94,-1.062,-0.278,0.378,-0.977,-0.538,4.98,0.956,3.17,30.7,0.4,0.69,1,60.5,29.5,11.2,1.74,0.2236,0.4247,0.1791,145.3,281.9,16.6,3.9,38.1,scenario_derived,v1.0,42,low,NV_CogTask,0.99,True
P141,M004245,M004245_S03,intermediate,5.8,ATG,medium,2,6,2,normal,1,1,2,4.03,4,climb,44.0,-1.1,-1.187,-0.611,0.378,-1.106,-0.4071,5.45,0.779,2.68,63.1,0.93,0.29,1,64.8,36.8,15.3,1.61,0.2159,0.4171,0.196,156.2,260.1,17.0,3.88,41.4,scenario_derived,v1.0,42,medium,NV_CogTask,0.99,True
P141,M004245,M004245_S04,intermediate,5.8,ATG,medium,2,6,2,normal,1,1,2,4.03,4,cruise,46.7,-1.18,-1.25,-0.778,0.378,-1.162,-0.8777,6.92,0.895,3.1,42.4,0.69,0.1,0,70.2,32.7,11.0,1.36,0.2181,0.4484,0.1958,160.5,273.0,18.3,4.0,34.4,scenario_derived,v1.0,42,low,NV_CogTask,0.99,True
P141,M004245,M004245_S05,intermediate,5.8,ATG,medium,2,6,2,normal,1,1,2,4.03,4,attack_task,15.9,0.1,-0.25,1.889,0.378,1.179,0.8674,8.8,0.815,3.73,57.8,2.44,1.63,0,72.3,34.7,9.2,2.41,0.2754,0.3975,0.2116,164.4,296.6,15.8,4.24,63.9,scenario_derived,v1.0,42,high,NV_CogTask,0.99,True
P141,M004245,M004245_S06,intermediate,5.8,ATG,medium,2,6,2,normal,1,1,2,4.03,4,attack_task,12.7,0.1,-0.25,1.889,0.378,1.828,0.5802,9.86,0.74,4.21,70.3,2.16,1.06,0,75.2,33.0,12.4,2.13,0.2586,0.4065,0.1949,161.7,267.3,15.1,3.92,56.4,scenario_derived,v1.0,42,high,NV_CogTask,0.99,True
P141,M004245,M004245_S07,intermediate,5.8,ATG,medium,2,6,2,normal,1,1,2,4.03,4,attack_task,11.2,0.1,-0.25,1.889,0.378,2.245,0.4896,8.67,0.811,3.65,56.2,1.5,1.24,0,66.9,35.8,10.6,2.09,0.2378,0.4063,0.1845,157.5,284.4,15.5,4.15,75.2,scenario_derived,v1.0,42,high,NV_CogTask,0.99,True
P141,M004245,M004245_S08,intermediate,5.8,ATG,medium,2,6,2,normal,1,1,2,4.03,4,landing_rest,42.9,-1.02,-1.125,-0.444,0.378,-1.054,-0.7518,6.76,0.897,2.84,34.6,0.61,0.86,1,64.4,34.6,15.5,1.54,0.2317,0.4561,0.1905,133.5,315.2,15.2,4.05,48.6,scenario_derived,v1.0,42,low,NV_CogTask,0.99,True
P141,M004246,M004246_S01,intermediate,5.8,ATG,low,1,3,2,low,0,3,1,4.59,1,baseline_rest,50.0,-1.442,-1.344,-1.389,-0.291,-1.293,-1.45,5.86,0.888,3.2,43.1,0.96,0.61,1,64.9,34.7,14.3,1.4,0.2204,0.414,0.1925,151.8,282.5,18.8,4.13,20.7,scenario_derived,v1.0,42,low,LV_NoTask,0.986,True
P141,M004246,M004246_S02,intermediate,5.8,ATG,low,1,3,2,low,0,3,1,4.59,1,takeoff,46.2,-1.098,-0.406,-1.056,-0.291,-1.03,-0.505,6.9,0.781,2.41,32.1,0.74,0.43,1,65.3,45.0,16.6,1.72,0.2181,0.4405,0.1927,157.4,258.3,16.4,4.0,32.3,scenario_derived,v1.0,42,medium,LV_NoTask,0.99,True
P141,M004246,M004246_S03,intermediate,5.8,ATG,low,1,3,2,low,0,3,1,4.59,1,climb,39.5,-1.212,-0.719,-1.167,-0.291,-1.08,-0.813,7.99,0.812,3.67,35.3,0.98,0.34,1,61.0,46.5,16.2,1.64,0.23,0.4184,0.1813,148.8,282.6,18.6,3.89,42.6,scenario_derived,v1.0,42,low,LV_NoTask,0.99,True
P141,M004246,M004246_S04,intermediate,5.8,ATG,low,1,3,2,low,0,3,1,4.59,1,cruise,43.2,-1.27,-0.875,-1.222,-0.291,-1.148,-1.0644,6.09,0.889,3.54,41.2,1.08,0.34,1,69.8,37.1,18.4,1.43,0.23,0.4183,0.1977,142.8,291.0,16.3,3.96,20.6,scenario_derived,v1.0,42,low,LV_NoTask,0.989,True
P141,M004246,M004246_S05,intermediate,5.8,ATG,low,1,3,2,low,0,3,1,4.59,1,attack_task,16.9,-0.35,1.625,-0.333,-0.291,1.033,0.1462,7.83,0.949,3.42,39.4,1.19,0.49,1,66.7,40.3,13.9,1.82,0.2099,0.4123,0.1838,154.9,292.1,16.9,3.84,50.8,scenario_derived,v1.0,42,medium,LV_NoTask,0.99,True
P141,M004246,M004246_S06,intermediate,5.8,ATG,low,1,3,2,low,0,3,1,4.59,1,attack_task,14.0,-0.35,1.625,-0.333,-0.291,1.516,0.2495,8.25,0.814,3.11,49.8,0.66,0.52,1,64.9,43.9,13.8,1.69,0.2313,0.4164,0.1962,157.8,285.7,16.7,4.05,51.8,scenario_derived,v1.0,42,medium,LV_NoTask,0.99,True
P141,M004246,M004246_S07,intermediate,5.8,ATG,low,1,3,2,low,0,3,1,4.59,1,attack_task,14.4,-0.35,1.625,-0.333,-0.291,1.441,0.5104,8.89,0.765,3.94,48.7,1.47,1.07,0,70.8,28.9,13.7,2.28,0.2395,0.4148,0.1877,170.1,278.5,14.3,4.15,50.2,scenario_derived,v1.0,42,high,LV_NoTask,0.99,True
P141,M004246,M004246_S08,intermediate,5.8,ATG,low,1,3,2,low,0,3,1,4.59,1,attack_task,22.7,-0.35,1.625,-0.333,-0.291,0.427,-0.0278,8.28,0.807,2.26,25.9,1.02,0.73,0,68.3,43.0,15.3,1.69,0.2221,0.4421,0.194,148.8,291.9,17.8,3.94,54.7,scenario_derived,v1.0,42,medium,LV_NoTask,0.99,True
P141,M004246,M004246_S09,intermediate,5.8,ATG,low,1,3,2,low,0,3,1,4.59,1,landing_rest,43.1,-1.155,-0.562,-1.111,-0.291,-1.055,-1.0004,6.67,0.85,2.33,28.1,0.95,0.49,1,66.3,40.0,10.9,1.77,0.2134,0.4028,0.1966,155.5,296.6,11.1,3.87,25.8,scenario_derived,v1.0,42,low,LV_NoTask,0.99,True
P141,M004247,M004247_S01,intermediate,5.8,ATG,low,1,2,1,normal,0,3,0,6.73,2,baseline_rest,48.7,-1.468,-1.437,-1.389,0.148,-1.292,-1.0295,6.45,0.916,2.8,27.5,1.3,0.0,1,62.7,38.3,14.6,1.75,0.2434,0.4361,0.1872,161.4,283.5,22.3,3.91,21.6,scenario_derived,v1.0,42,low,NV_NoTask,0.99,True
P141,M004247,M004247_S02,intermediate,5.8,ATG,low,1,2,1,normal,0,3,0,6.73,2,takeoff,52.0,-1.272,-1.062,-1.056,0.148,-1.064,-1.2289,4.85,0.832,3.2,8.7,1.32,0.42,1,58.7,48.7,13.3,1.64,0.2374,0.4311,0.187,156.5,278.8,16.3,4.0,28.6,scenario_derived,v1.0,42,low,NV_NoTask,0.988,True
P141,M004247,M004247_S03,intermediate,5.8,ATG,low,1,2,1,normal,0,3,0,6.73,2,climb,43.3,-1.337,-1.187,-1.167,0.148,-1.102,-0.8672,7.91,0.811,2.64,74.7,1.46,0.13,1,66.3,41.3,17.5,1.4,0.2289,0.4328,0.191,142.7,265.0,17.9,3.97,34.0,scenario_derived,v1.0,42,low,NV_NoTask,0.99,True
P141,M004247,M004247_S04,intermediate,5.8,ATG,low,1,2,1,normal,0,3,0,6.73,2,cruise,38.2,-1.37,-1.25,-1.222,0.148,-1.124,-1.0716,6.11,0.809,2.82,45.4,0.8,0.03,1,65.6,38.1,14.7,1.51,0.2278,0.4152,0.1939,159.9,307.4,17.3,4.0,34.7,scenario_derived,v1.0,42,low,NV_NoTask,0.989,True
P141,M004247,M004247_S05,intermediate,5.8,ATG,low,1,2,1,normal,0,3,0,6.73,2,attack_task,24.4,-0.85,-0.25,-0.333,0.148,0.309,-0.0423,7.11,0.827,3.2,38.7,1.51,0.59,0,63.0,41.3,13.7,1.75,0.2367,0.4239,0.2002,153.1,291.6,20.3,4.02,51.7,scenario_derived,v1.0,42,medium,NV_NoTask,0.99,True
